Lab ID/Bottle ID,Filtered ID,Site ID/site Name,Depth or BLANK,depth_cat,Date Collected,Date/Time Sampled,Date Received at JSC,Digested,SRP,NO3,NH4,TN,TP,TDN,TDP,Notes ,SRP Corrected and zeroed ,Corrected,Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,#DIV/0!,SRP!$B$2:$S$7000,TP Corrected and Zeroed ,TP Corrected, TP Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,4%,TPandTDP!$B$2:$S7000,TDP,TDP Corrected, TDP Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,#DIV/0!,TPandTDP!$B$2:$S7000,Nox Corrected and zeroed ,Nox Corrected,Nox Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,8%,Nox!$B$2:$S$7000,NH4 Corrected and Zeroed ,NH4 Corrected,NH4 Raw Data ,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,16%,NH4!$B$2:$S$7000,TN Corrected and Zeroed ,TN Corrected,TN Raw Data ,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,28%,TNandTDN!$B$2:$S$7000,TDN Corrected and Zeroed ,TDN Corrected,TDN Raw Data ,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,#DIV/0!,TNandTDN!$B$2:$S$7000
LG14-258,LG14-258-F,Mississquoi Bay,B +1,,9/17/14,9/17/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B259,#REF!,0.068829093,0.068829093,0.081,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:29:43 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A259,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B259,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A259,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B259,#N/A,0.699747347,0.699747347,0.8015,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:15:06 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A259,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B259,#N/A
LG14-259,LG14-259-F,Mississquoi Bay,B +1,,9/17/14,9/17/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B260,#REF!,0.068829093,0.068829093,0.081,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:31:03 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A260,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B260,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A260,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B260,#N/A,0.724861041,0.724861041,0.8299,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:17:13 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A260,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B260,#N/A
LG14-260,LG14-260-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B261,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B261,#N/A
LG14-261,LG14-261-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B262,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B262,#N/A
LG14-262,LG14-262-F,Mississquoi Bay,bottom,,9/17/14,9/17/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B263,#REF!,0.063887039,0.063887039,0.0757,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:35:04 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A263,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B263,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A263,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B263,#N/A,0.688516928,0.688516928,0.7888,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:23:36 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A263,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B263,#N/A
LG14-263,LG14-263-F,Mississquoi Bay,bottom,,9/17/14,9/17/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B264,#REF!,0.067430398,0.067430398,0.0795,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:36:24 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A264,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B264,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A264,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B264,#N/A,0.686306215,0.686306215,0.7863,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:25:43 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A264,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B264,#N/A
LG14-264,LG14-264-F,Mississquoi Bay,blank,,9/17/14,9/17/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B265,#REF!,0,0.002344478,0.0097,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:39:04 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A265,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B265,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A265,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B265,#N/A,0,-0.007857504,0.0013,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:29:58 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A265,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B265,#N/A
LG14-265,LG14-265-F,Mississquoi Bay,Surface,,9/24/14,9/24/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B266,#REF!,0.057080059,0.057080059,0.0684,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:40:24 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A266,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B266,#N/A,0.494239515,0.494239515,0.5691,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:32:06 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A266,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B266,#N/A
LG14-266,LG14-266-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B267,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B267,#N/A
LG14-267,LG14-267-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B268,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A268,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B268,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A268,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B268,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A268,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B268,#N/A
LG14-268,LG14-268-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B269,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A269,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B269,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A269,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B269,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A269,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B269,#N/A
LG14-269,LG14-269-F,Mississquoi Bay,B +1,,9/24/14,9/24/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B270,#REF!,0.073864393,0.073864393,0.0864,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:41:48 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A270,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B270,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A270,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B270,#N/A,0.551894896,0.551894896,0.6343,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:34:13 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A270,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B270,#N/A
LG14-270,LG14-270-F,Mississquoi Bay,B +1,,9/24/14,9/24/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B271,#REF!,0.074796856,0.074796856,0.0874,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:43:08 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A271,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B271,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A271,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B271,#N/A,0.582225872,0.582225872,0.6686,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:36:21 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A271,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B271,#N/A
LG14-271,LG14-271-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B272,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B272,#N/A
LG14-272,LG14-272-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B273,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B273,#N/A
LG14-273,LG14-273-F,Mississquoi Bay,Bottom,,9/24/14,9/24/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B274,#REF!,0.095963767,0.095963767,0.1101,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:44:28 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A274,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B274,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A274,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B274,#N/A,0.575770591,0.575770591,0.6613,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:38:32 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A274,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B274,#N/A
LG14-274,LG14-274-F,Mississquoi Bay,Bottom,,9/24/14,9/24/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B275,#REF!,0.13624617,0.13624617,0.1533,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:47:08 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A275,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B275,#N/A,0.634663972,0.634663972,0.7279,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:42:48 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A275,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B275,#N/A
LG14-275,LG14-275-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B276,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B276,#N/A
LG14-276,LG14-276-F,Mississquoi Bay,Surface,,10/2/14,10/2/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B277,#REF!,0.052604236,0.052604236,0.0636,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:48:27 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A277,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B277,#N/A,0.471690248,0.471690248,0.5436,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:44:56 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A277,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B277,#N/A
LG14-277,LG14-277-F,Mississquoi Bay,Surface,,10/2/14,10/2/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B278,#REF!,0.055961103,0.055961103,0.0672,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:49:47 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A278,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B278,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A278,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B278,#N/A,0.521740778,0.521740778,0.6002,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:47:03 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A278,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B278,#N/A
LG14-278,LG14-278-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B279,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B279,#N/A
LG14-279,LG14-279-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B280,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B280,#N/A
LG14-280,LG14-280-F,Mississquoi Bay,B +1,,10/2/14,10/2/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B281,#REF!,0.057173305,0.057173305,0.0685,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:53:46 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A281,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B281,#N/A,0.511836786,0.511836786,0.589,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:53:27 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A281,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B281,#N/A
LG14-281,LG14-281-F,Mississquoi Bay,B +1,,10/2/14,10/2/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B282,#REF!,0.054655655,0.054655655,0.0658,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:55:05 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A282,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B282,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A282,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B282,#N/A,0.494681657,0.494681657,0.5696,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:55:35 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A282,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B282,#N/A
LG14-282,LG14-282-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B283,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B283,#N/A
LG14-283,LG14-283-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B284,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B284,#N/A
LG14-284,LG14-284-F,Mississquoi Bay,Bottom,,10/2/14,10/2/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B285,#REF!,0.053443453,0.053443453,0.0645,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:57:43 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A285,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B285,#N/A,0.404219303,0.404219303,0.4673,mg N/L,0.024298462,-0.009007074,Mon Dec 01 19:59:51 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A285,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B285,#N/A
LG14-285,LG14-285-F,Mississquoi Bay,Bottom,,10/2/14,10/2/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B286,#REF!,0.088970294,0.088970294,0.1026,mg P/L,0.006448678,-0.006700413,Tue Dec 02 13:59:02 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A286,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B286,#N/A,0.441447701,0.441447701,0.5094,mg N/L,0.024298462,-0.009007074,Mon Dec 01 20:01:59 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A286,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B286,#N/A
LG14-286,LG14-286-F,Mississquoi Bay,Blank,,10/2/14,10/2/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B287,#REF!,0,0.002997203,0.0104,mg P/L,0.006448678,-0.006700413,Tue Dec 02 14:00:25 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A287,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B287,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A287,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B287,#N/A,0,0.002046488,0.0125,mg N/L,0.024298462,-0.009007074,Mon Dec 01 20:04:07 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A287,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B287,#N/A
LG14-287,LG14-287-F,Mississquoi Bay,Surface,,10/9/14,10/9/14,11/14/14,,,,,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B288,#REF!,0.064073531,0.064073531,0.0759,mg P/L,0.006448678,-0.006700413,Tue Dec 02 14:01:44 2014,14.12.02 (12-03)TP_LG14_210-309_1_sb.csv,A288,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B288,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A288,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B288,#N/A,0.609108135,0.609108135,0.699,mg N/L,0.024298462,-0.009007074,Mon Dec 01 20:06:15 2014,14.12.01 (16-44)TN_LG14_210-309_1_sb.csv,A288,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B288,#N/A
